909.48,1128.67,0.0
250.415,2637.18,0.0,50.0
250.253,2636.77,0.0,50.0
250.09,2636.36,0.0,50.0
249.929,2635.95,0.0,50.0
249.769,2635.54,0.0,50.0
249.608,2635.13,0.0,50.0
249.286,2634.3,0.0,50.0
249.127,2633.89,0.0,50.0
248.968,2633.48,0.0,50.0
248.81,2633.07,0.0,50.0
248.652,2632.65,0.0,50.0
248.494,2632.24,0.0,50.0
248.337,2631.83,0.0,50.0
248.181,2631.41,0.0,50.0
247.869,2630.59,0.0,50.0
247.714,2630.18,0.0,50.0
247.558,2629.76,0.0,50.0
247.403,2629.35,0.0,50.0
247.249,2628.93,0.0,50.0
247.095,2628.52,0.0,50.0
246.94,2628.11,0.0,50.0
246.787,2627.69,0.0,50.0
246.481,2626.86,0.0,50.0
246.329,2626.45,0.0,50.0
246.177,2626.03,0.0,50.0
246.024,2625.61,0.0,50.0
245.873,2625.2,0.0,50.0
245.722,2624.79,0.0,50.0
245.422,2623.96,0.0,50.0
245.272,2623.54,0.0,50.0
245.121,2623.12,0.0,50.0
244.972,2622.71,0.0,50.0
244.822,2622.29,0.0,50.0
244.672,2621.88,0.0,50.0
244.524,2621.46,0.0,50.0
244.227,2620.63,0.0,50.0
244.079,2620.21,0.0,50.0
243.931,2619.8,0.0,50.0
243.783,2619.38,0.0,50.0
243.636,2618.96,0.0,50.0
243.488,2618.54,0.0,50.0
243.342,2618.13,0.0,50.0
243.195,2617.71,0.0,50.0
242.902,2616.88,0.0,50.0
242.756,2616.46,0.0,50.0
242.609,2616.04,0.0,50.0
242.464,2615.63,0.0,50.0
242.318,2615.21,0.0,50.0
242.173,2614.79,0.0,50.0
241.883,2613.96,0.0,50.0
241.739,2613.54,0.0,50.0
241.594,2613.12,0.0,50.0
241.449,2612.7,0.0,50.0
241.305,2612.29,0.0,50.0
241.161,2611.87,0.0,50.0
241.016,2611.45,0.0,50.0
240.729,2610.61,0.0,50.0
240.584,2610.2,0.0,50.0
240.297,2609.36,0.0,50.0
240.154,2608.94,0.0,50.0
240.011,2608.52,0.0,50.0
239.867,2608.1,0.0,50.0
239.724,2607.69,0.0,50.0
239.581,2607.27,0.0,50.0
239.437,2606.85,0.0,50.0
239.15,2606.02,0.0,50.0
239.006,2605.6,0.0,50.0
238.863,2605.18,0.0,50.0
238.72,2604.76,0.0,50.0
238.577,2604.34,0.0,50.0
238.434,2603.93,0.0,50.0
238.291,2603.51,0.0,50.0
238.148,2603.09,0.0,50.0
238.005,2602.67,0.0,50.0
237.72,2601.84,0.0,50.0
237.577,2601.42,0.0,50.0
237.435,2601,0.0,50.0
237.293,2600.58,0.0,50.0
237.15,2600.17,0.0,50.0
237.007,2599.75,0.0,50.0
236.865,2599.33,0.0,50.0
236.581,2598.49,0.0,50.0
236.438,2598.07,0.0,50.0
236.296,2597.66,0.0,50.0
236.154,2597.24,0.0,50.0
236.012,2596.82,0.0,50.0
235.869,2596.4,0.0,50.0
235.585,2595.57,0.0,50.0
235.442,2595.15,0.0,50.0
235.3,2594.73,0.0,50.0
235.157,2594.32,0.0,50.0
234.872,2593.48,0.0,50.0
234.729,2593.06,0.0,50.0
234.586,2592.64,0.0,50.0
234.443,2592.22,0.0,50.0
234.3,2591.81,0.0,50.0
234.157,2591.39,0.0,50.0
233.871,2590.55,0.0,50.0
233.728,2590.13,0.0,50.0
233.585,2589.72,0.0,50.0
233.442,2589.3,0.0,50.0
233.299,2588.88,0.0,50.0
233.156,2588.46,0.0,50.0
232.87,2587.63,0.0,50.0
232.727,2587.21,0.0,50.0
232.583,2586.79,0.0,50.0
232.44,2586.37,0.0,50.0
232.296,2585.96,0.0,50.0
232.152,2585.54,0.0,50.0
232.009,2585.12,0.0,50.0
231.721,2584.28,0.0,50.0
231.577,2583.87,0.0,50.0
231.433,2583.45,0.0,50.0
231.289,2583.03,0.0,50.0
231.145,2582.61,0.0,50.0
231.001,2582.2,0.0,50.0
230.856,2581.78,0.0,50.0
230.567,2580.94,0.0,50.0
230.422,2580.52,0.0,50.0
230.133,2579.69,0.0,50.0
229.988,2579.27,0.0,50.0
229.843,2578.85,0.0,50.0
229.698,2578.44,0.0,50.0
229.553,2578.02,0.0,50.0
229.408,2577.6,0.0,50.0
229.263,2577.18,0.0,50.0
228.972,2576.35,0.0,50.0
228.827,2575.93,0.0,50.0
228.682,2575.51,0.0,50.0
228.537,2575.1,0.0,50.0
228.391,2574.68,0.0,50.0
228.246,2574.26,0.0,50.0
227.956,2573.43,0.0,50.0
227.811,2573.01,0.0,50.0
227.665,2572.59,0.0,50.0
227.52,2572.18,0.0,50.0
227.374,2571.76,0.0,50.0
227.228,2571.34,0.0,50.0
226.937,2570.51,0.0,50.0
226.791,2570.09,0.0,50.0
226.645,2569.68,0.0,50.0
226.499,2569.26,0.0,50.0
226.353,2568.84,0.0,50.0
226.207,2568.43,0.0,50.0
225.914,2567.59,0.0,50.0
225.768,2567.18,0.0,50.0
225.621,2566.76,0.0,50.0
225.475,2566.34,0.0,50.0
225.329,2565.93,0.0,50.0
225.035,2565.09,0.0,50.0
224.888,2564.68,0.0,50.0
224.742,2564.26,0.0,50.0
224.448,2563.43,0.0,50.0
224.3,2563.01,0.0,50.0
224.154,2562.59,0.0,50.0
224.008,2562.18,0.0,50.0
223.861,2561.76,0.0,50.0
223.713,2561.34,0.0,50.0
223.566,2560.93,0.0,50.0
223.272,2560.09,0.0,50.0
223.125,2559.67,0.0,50.0
222.978,2559.26,0.0,50.0
222.832,2558.84,0.0,50.0
222.685,2558.42,0.0,50.0
222.539,2558.01,0.0,50.0
222.393,2557.59,0.0,50.0
222.101,2556.75,0.0,50.0
221.955,2556.34,0.0,50.0
221.809,2555.92,0.0,50.0
221.663,2555.5,0.0,50.0
221.517,2555.08,0.0,50.0
221.372,2554.67,0.0,50.0
221.081,2553.83,0.0,50.0
220.937,2553.42,0.0,50.0
220.792,2553,0.0,50.0
220.647,2552.58,0.0,50.0
220.502,2552.16,0.0,50.0
220.358,2551.74,0.0,50.0
220.07,2550.91,0.0,50.0
219.926,2550.49,0.0,50.0
219.638,2549.65,0.0,50.0
219.495,2549.24,0.0,50.0
219.352,2548.82,0.0,50.0
219.209,2548.4,0.0,50.0
219.066,2547.98,0.0,50.0
218.78,2547.15,0.0,50.0
218.638,2546.73,0.0,50.0
218.495,2546.31,0.0,50.0
218.354,2545.89,0.0,50.0
218.212,2545.47,0.0,50.0
218.069,2545.05,0.0,50.0
217.785,2544.22,0.0,50.0
217.643,2543.8,0.0,50.0
217.502,2543.38,0.0,50.0
217.36,2542.96,0.0,50.0
217.219,2542.54,0.0,50.0
217.078,2542.12,0.0,50.0
216.796,2541.28,0.0,50.0
216.655,2540.86,0.0,50.0
216.514,2540.45,0.0,50.0
216.374,2540.03,0.0,50.0
216.094,2539.19,0.0,50.0
215.954,2538.77,0.0,50.0
215.814,2538.35,0.0,50.0
215.674,2537.93,0.0,50.0
215.535,2537.51,0.0,50.0
215.394,2537.09,0.0,50.0
215.115,2536.26,0.0,50.0
214.975,2535.84,0.0,50.0
214.697,2535,0.0,50.0
214.558,2534.58,0.0,50.0
214.419,2534.16,0.0,50.0
214.279,2533.74,0.0,50.0
214.139,2533.32,0.0,50.0
213.861,2532.49,0.0,50.0
213.722,2532.07,0.0,50.0
213.583,2531.65,0.0,50.0
213.443,2531.23,0.0,50.0
213.305,2530.81,0.0,50.0
213.026,2529.97,0.0,50.0
212.887,2529.55,0.0,50.0
212.748,2529.13,0.0,50.0
212.609,2528.72,0.0,50.0
212.47,2528.3,0.0,50.0
212.192,2527.46,0.0,50.0
212.054,2527.04,0.0,50.0
211.914,2526.62,0.0,50.0
211.775,2526.2,0.0,50.0
211.636,2525.78,0.0,50.0
211.358,2524.94,0.0,50.0
211.219,2524.52,0.0,50.0
211.079,2524.1,0.0,50.0
210.801,2523.26,0.0,50.0
210.661,2522.84,0.0,50.0
210.382,2522,0.0,50.0
210.244,2521.58,0.0,50.0
209.965,2520.74,0.0,50.0
209.825,2520.32,0.0,50.0
209.546,2519.49,0.0,50.0
209.266,2518.65,0.0,50.0
209.126,2518.23,0.0,50.0
208.846,2517.39,0.0,50.0
208.707,2516.97,0.0,50.0
208.566,2516.55,0.0,50.0
208.287,2515.72,0.0,50.0
208.146,2515.3,0.0,50.0
207.866,2514.46,0.0,50.0
207.726,2514.04,0.0,50.0
207.586,2513.62,0.0,50.0
207.307,2512.78,0.0,50.0
207.167,2512.36,0.0,50.0
207.028,2511.94,0.0,50.0
206.748,2511.11,0.0,50.0
206.609,2510.69,0.0,50.0
206.468,2510.27,0.0,50.0
206.189,2509.43,0.0,50.0
206.05,2509.01,0.0,50.0
205.91,2508.59,0.0,50.0
205.631,2507.76,0.0,50.0
205.492,2507.34,0.0,50.0
205.352,2506.92,0.0,50.0
205.074,2506.08,0.0,50.0
204.934,2505.66,0.0,50.0
204.657,2504.82,0.0,50.0
204.518,2504.4,0.0,50.0
204.38,2503.98,0.0,50.0
204.103,2503.14,0.0,50.0
203.965,2502.72,0.0,50.0
203.689,2501.88,0.0,50.0
203.415,2501.04,0.0,50.0
203.278,2500.62,0.0,50.0
203.142,2500.2,0.0,50.0
202.869,2499.36,0.0,50.0
202.733,2498.94,0.0,50.0
202.462,2498.1,0.0,50.0
202.327,2497.68,0.0,50.0
202.058,2496.84,0.0,50.0
201.924,2496.41,0.0,50.0
201.657,2495.57,0.0,50.0
201.391,2494.73,0.0,50.0
201.259,2494.31,0.0,50.0
201.126,2493.88,0.0,50.0
200.864,2493.04,0.0,50.0
200.734,2492.62,0.0,50.0
200.474,2491.77,0.0,50.0
200.345,2491.35,0.0,50.0
200.215,2490.93,0.0,50.0
199.956,2490.08,0.0,50.0
199.827,2489.66,0.0,50.0
199.7,2489.24,0.0,50.0
199.443,2488.39,0.0,50.0
199.316,2487.97,0.0,50.0
199.061,2487.12,0.0,50.0
198.935,2486.7,0.0,50.0
198.808,2486.27,0.0,50.0
198.556,2485.43,0.0,50.0
198.43,2485,0.0,50.0
198.305,2484.58,0.0,50.0
198.056,2483.73,0.0,50.0
197.807,2482.88,0.0,50.0
197.684,2482.46,0.0,50.0
197.56,2482.04,0.0,50.0
197.312,2481.19,0.0,50.0
197.189,2480.76,0.0,50.0
196.943,2479.91,0.0,50.0
196.82,2479.49,0.0,50.0
196.696,2479.06,0.0,50.0
196.452,2478.22,0.0,50.0
196.329,2477.79,0.0,50.0
196.207,2477.36,0.0,50.0
195.962,2476.51,0.0,50.0
195.84,2476.09,0.0,50.0
195.719,2475.66,0.0,50.0
195.476,2474.82,0.0,50.0
195.355,2474.39,0.0,50.0
195.114,2473.54,0.0,50.0
194.994,2473.12,0.0,50.0
194.873,2472.69,0.0,50.0
194.633,2471.84,0.0,50.0
194.513,2471.42,0.0,50.0
194.393,2470.99,0.0,50.0
194.153,2470.14,0.0,50.0
194.034,2469.71,0.0,50.0
193.915,2469.29,0.0,50.0
193.676,2468.44,0.0,50.0
193.557,2468.01,0.0,50.0
193.319,2467.16,0.0,50.0
193.2,2466.74,0.0,50.0
193.08,2466.31,0.0,50.0
192.842,2465.46,0.0,50.0
192.605,2464.61,0.0,50.0
192.487,2464.18,0.0,50.0
192.368,2463.75,0.0,50.0
192.131,2462.9,0.0,50.0
192.012,2462.48,0.0,50.0
191.894,2462.05,0.0,50.0
191.658,2461.2,0.0,50.0
191.54,2460.77,0.0,50.0
191.421,2460.35,0.0,50.0
191.185,2459.49,0.0,50.0
191.067,2459.07,0.0,50.0
190.949,2458.64,0.0,50.0
190.713,2457.79,0.0,50.0
190.595,2457.37,0.0,50.0
190.477,2456.94,0.0,50.0
190.241,2456.09,0.0,50.0
190.123,2455.67,0.0,50.0
190.005,2455.24,0.0,50.0
189.887,2454.81,0.0,50.0
189.651,2453.96,0.0,50.0
189.533,2453.53,0.0,50.0
189.416,2453.11,0.0,50.0
189.181,2452.26,0.0,50.0
189.064,2451.83,0.0,50.0
188.947,2451.41,0.0,50.0
188.83,2450.98,0.0,50.0
188.596,2450.13,0.0,50.0
188.479,2449.7,0.0,50.0
188.363,2449.28,0.0,50.0
188.131,2448.43,0.0,50.0
188.015,2448,0.0,50.0
187.784,2447.15,0.0,50.0
187.669,2446.72,0.0,50.0
187.553,2446.29,0.0,50.0
187.323,2445.44,0.0,50.0
187.209,2445.01,0.0,50.0
187.095,2444.59,0.0,50.0
186.868,2443.73,0.0,50.0
186.755,2443.31,0.0,50.0
186.642,2442.88,0.0,50.0
186.416,2442.03,0.0,50.0
186.304,2441.6,0.0,50.0
186.19,2441.17,0.0,50.0
185.966,2440.32,0.0,50.0
185.854,2439.89,0.0,50.0
185.742,2439.47,0.0,50.0
185.518,2438.61,0.0,50.0
185.407,2438.18,0.0,50.0
185.295,2437.76,0.0,50.0
185.183,2437.33,0.0,50.0
184.961,2436.47,0.0,50.0
184.85,2436.04,0.0,50.0
184.739,2435.61,0.0,50.0
184.518,2434.76,0.0,50.0
184.408,2434.33,0.0,50.0
184.297,2433.9,0.0,50.0
184.188,2433.48,0.0,50.0
183.967,2432.62,0.0,50.0
183.857,2432.19,0.0,50.0
183.638,2431.34,0.0,50.0
183.528,2430.91,0.0,50.0
183.31,2430.05,0.0,50.0
183.2,2429.62,0.0,50.0
183.091,2429.2,0.0,50.0
182.982,2428.77,0.0,50.0
182.764,2427.91,0.0,50.0
182.655,2427.49,0.0,50.0
182.546,2427.05,0.0,50.0
182.328,2426.2,0.0,50.0
182.22,2425.77,0.0,50.0
182.112,2425.34,0.0,50.0
181.895,2424.48,0.0,50.0
181.786,2424.05,0.0,50.0
181.679,2423.63,0.0,50.0
181.462,2422.77,0.0,50.0
181.354,2422.34,0.0,50.0
181.138,2421.48,0.0,50.0
181.031,2421.05,0.0,50.0
180.923,2420.62,0.0,50.0
180.708,2419.76,0.0,50.0
180.601,2419.34,0.0,50.0
180.493,2418.91,0.0,50.0
180.278,2418.05,0.0,50.0
180.171,2417.62,0.0,50.0
179.956,2416.76,0.0,50.0
179.849,2416.33,0.0,50.0
179.742,2415.9,0.0,50.0
179.527,2415.05,0.0,50.0
179.419,2414.61,0.0,50.0
179.205,2413.76,0.0,50.0
179.098,2413.33,0.0,50.0
178.884,2412.47,0.0,50.0
178.777,2412.04,0.0,50.0
178.671,2411.61,0.0,50.0
178.459,2410.76,0.0,50.0
178.354,2410.33,0.0,50.0
178.248,2409.9,0.0,50.0
178.039,2409.04,0.0,50.0
177.935,2408.61,0.0,50.0
177.831,2408.18,0.0,50.0
177.624,2407.32,0.0,50.0
177.521,2406.9,0.0,50.0
177.317,2406.04,0.0,50.0
177.216,2405.61,0.0,50.0
177.115,2405.18,0.0,50.0
176.915,2404.32,0.0,50.0
176.815,2403.89,0.0,50.0
176.617,2403.03,0.0,50.0
176.518,2402.59,0.0,50.0
176.324,2401.73,0.0,50.0
176.227,2401.3,0.0,50.0
176.131,2400.87,0.0,50.0
175.94,2400.01,0.0,50.0
175.846,2399.58,0.0,50.0
175.658,2398.72,0.0,50.0
175.565,2398.29,0.0,50.0
175.472,2397.85,0.0,50.0
175.289,2396.99,0.0,50.0
175.198,2396.56,0.0,50.0
175.017,2395.69,0.0,50.0
174.839,2394.83,0.0,50.0
174.75,2394.4,0.0,50.0
174.662,2393.96,0.0,50.0
174.488,2393.1,0.0,50.0
174.401,2392.66,0.0,50.0
174.229,2391.8,0.0,50.0
174.143,2391.36,0.0,50.0
174.058,2390.93,0.0,50.0
173.89,2390.06,0.0,50.0
173.806,2389.63,0.0,50.0
173.641,2388.76,0.0,50.0
173.558,2388.32,0.0,50.0
173.394,2387.46,0.0,50.0
173.313,2387.02,0.0,50.0
173.151,2386.15,0.0,50.0
173.071,2385.72,0.0,50.0
172.991,2385.28,0.0,50.0
172.832,2384.41,0.0,50.0
172.753,2383.98,0.0,50.0
172.595,2383.11,0.0,50.0
172.517,2382.67,0.0,50.0
172.362,2381.8,0.0,50.0
172.284,2381.37,0.0,50.0
172.13,2380.5,0.0,50.0
172.053,2380.06,0.0,50.0
171.901,2379.2,0.0,50.0
171.825,2378.76,0.0,50.0
171.674,2377.89,0.0,50.0
171.598,2377.45,0.0,50.0
171.448,2376.58,0.0,50.0
171.298,2375.71,0.0,50.0
171.223,2375.28,0.0,50.0
171.075,2374.41,0.0,50.0
171,2373.97,0.0,50.0
170.852,2373.1,0.0,50.0
170.779,2372.66,0.0,50.0
170.632,2371.79,0.0,50.0
170.559,2371.35,0.0,50.0
170.413,2370.48,0.0,50.0
170.34,2370.04,0.0,50.0
170.195,2369.18,0.0,50.0
170.05,2368.3,0.0,50.0
169.978,2367.87,0.0,50.0
169.834,2366.99,0.0,50.0
169.762,2366.56,0.0,50.0
169.618,2365.69,0.0,50.0
169.547,2365.25,0.0,50.0
169.404,2364.38,0.0,50.0
169.262,2363.51,0.0,50.0
169.191,2363.07,0.0,50.0
169.051,2362.2,0.0,50.0
168.911,2361.33,0.0,50.0
168.842,2360.89,0.0,50.0
168.704,2360.02,0.0,50.0
168.636,2359.58,0.0,50.0
168.5,2358.71,0.0,50.0
168.365,2357.83,0.0,50.0
168.299,2357.4,0.0,50.0
168.167,2356.52,0.0,50.0
168.036,2355.65,0.0,50.0
167.907,2354.78,0.0,50.0
167.843,2354.34,0.0,50.0
167.716,2353.47,0.0,50.0
167.654,2353.03,0.0,50.0
167.529,2352.16,0.0,50.0
167.406,2351.28,0.0,50.0
167.345,2350.84,0.0,50.0
167.225,2349.97,0.0,50.0
167.106,2349.09,0.0,50.0
167.047,2348.65,0.0,50.0
166.93,2347.78,0.0,50.0
166.815,2346.9,0.0,50.0
166.701,2346.03,0.0,50.0
166.645,2345.59,0.0,50.0
166.532,2344.71,0.0,50.0
166.421,2343.83,0.0,50.0
166.366,2343.4,0.0,50.0
166.257,2342.52,0.0,50.0
166.149,2341.64,0.0,50.0
166.042,2340.76,0.0,50.0
165.988,2340.32,0.0,50.0
165.883,2339.45,0.0,50.0
165.778,2338.57,0.0,50.0
165.675,2337.69,0.0,50.0
165.623,2337.25,0.0,50.0
165.521,2336.37,0.0,50.0
165.419,2335.49,0.0,50.0
165.318,2334.62,0.0,50.0
165.268,2334.18,0.0,50.0
165.168,2333.3,0.0,50.0
165.07,2332.43,0.0,50.0
164.971,2331.55,0.0,50.0
164.873,2330.67,0.0,50.0
164.776,2329.79,0.0,50.0
164.728,2329.35,0.0,50.0
164.631,2328.48,0.0,50.0
164.535,2327.6,0.0,50.0
164.44,2326.72,0.0,50.0
164.345,2325.84,0.0,50.0
164.25,2324.96,0.0,50.0
164.203,2324.52,0.0,50.0
164.108,2323.64,0.0,50.0
164.014,2322.76,0.0,50.0
163.921,2321.88,0.0,50.0
163.827,2321,0.0,50.0
163.735,2320.12,0.0,50.0
163.642,2319.24,0.0,50.0
163.551,2318.36,0.0,50.0
163.46,2317.48,0.0,50.0
163.415,2317.04,0.0,50.0
163.326,2316.16,0.0,50.0
163.238,2315.28,0.0,50.0
163.15,2314.4,0.0,50.0
163.064,2313.52,0.0,50.0
162.979,2312.64,0.0,50.0
162.895,2311.76,0.0,50.0
162.813,2310.88,0.0,50.0
162.732,2310,0.0,50.0
162.652,2309.12,0.0,50.0
162.574,2308.25,0.0,50.0
162.497,2307.37,0.0,50.0
162.421,2306.49,0.0,50.0
162.346,2305.61,0.0,50.0
162.273,2304.72,0.0,50.0
162.202,2303.84,0.0,50.0
162.131,2302.96,0.0,50.0
162.062,2302.08,0.0,50.0
161.994,2301.2,0.0,50.0
161.927,2300.31,0.0,50.0
161.862,2299.43,0.0,50.0
161.797,2298.55,0.0,50.0
161.703,2297.22,0.0,50.0
161.642,2296.34,0.0,50.0
161.581,2295.46,0.0,50.0
161.522,2294.58,0.0,50.0
161.465,2293.7,0.0,50.0
161.408,2292.81,0.0,50.0
161.352,2291.93,0.0,50.0
161.298,2291.05,0.0,50.0
161.218,2289.73,0.0,50.0
161.166,2288.85,0.0,50.0
161.114,2287.97,0.0,50.0
161.064,2287.09,0.0,50.0
161.014,2286.2,0.0,50.0
160.941,2284.88,0.0,50.0
160.893,2284,0.0,50.0
160.846,2283.11,0.0,50.0
160.8,2282.23,0.0,50.0
160.754,2281.35,0.0,50.0
160.686,2280.02,0.0,50.0
160.642,2279.14,0.0,50.0
160.598,2278.26,0.0,50.0
160.554,2277.37,0.0,50.0
160.511,2276.49,0.0,50.0
160.448,2275.16,0.0,50.0
160.407,2274.28,0.0,50.0
160.366,2273.39,0.0,50.0
160.305,2272.07,0.0,50.0
160.265,2271.18,0.0,50.0
160.225,2270.3,0.0,50.0
160.166,2268.97,0.0,50.0
160.126,2268.08,0.0,50.0
160.087,2267.2,0.0,50.0
160.048,2266.32,0.0,50.0
159.99,2264.99,0.0,50.0
159.951,2264.11,0.0,50.0
159.912,2263.23,0.0,50.0
159.853,2261.9,0.0,50.0
159.814,2261.02,0.0,50.0
159.756,2259.69,0.0,50.0
159.717,2258.8,0.0,50.0
159.678,2257.92,0.0,50.0
159.62,2256.59,0.0,50.0
159.581,2255.71,0.0,50.0
159.542,2254.82,0.0,50.0
159.483,2253.5,0.0,50.0
159.443,2252.62,0.0,50.0
159.383,2251.29,0.0,50.0
159.343,2250.4,0.0,50.0
159.302,2249.52,0.0,50.0
159.241,2248.2,0.0,50.0
159.2,2247.31,0.0,50.0
159.137,2245.99,0.0,50.0
159.095,2245.1,0.0,50.0
159.031,2243.78,0.0,50.0
158.988,2242.89,0.0,50.0
158.945,2242.01,0.0,50.0
158.879,2240.68,0.0,50.0
158.835,2239.8,0.0,50.0
158.768,2238.47,0.0,50.0
158.722,2237.59,0.0,50.0
158.677,2236.71,0.0,50.0
158.607,2235.38,0.0,50.0
158.561,2234.5,0.0,50.0
158.49,2233.18,0.0,50.0
158.443,2232.3,0.0,50.0
158.372,2230.98,0.0,50.0
158.324,2230.1,0.0,50.0
158.275,2229.21,0.0,50.0
158.202,2227.89,0.0,50.0
158.153,2227.01,0.0,50.0
158.103,2226.13,0.0,50.0
158.028,2224.8,0.0,50.0
157.978,2223.92,0.0,50.0
157.928,2223.04,0.0,50.0
157.852,2221.72,0.0,50.0
157.802,2220.83,0.0,50.0
157.728,2219.51,0.0,50.0
157.679,2218.63,0.0,50.0
157.631,2217.75,0.0,50.0
157.583,2216.87,0.0,50.0
157.512,2215.55,0.0,50.0
157.466,2214.66,0.0,50.0
157.421,2213.78,0.0,50.0
157.377,2212.9,0.0,50.0
157.334,2212.02,0.0,50.0
157.292,2211.14,0.0,50.0
157.25,2210.25,0.0,50.0
157.209,2209.36,0.0,50.0
157.15,2208.04,0.0,50.0
157.112,2207.16,0.0,50.0
157.075,2206.27,0.0,50.0
157.038,2205.39,0.0,50.0
157.003,2204.51,0.0,50.0
156.969,2203.62,0.0,50.0
156.935,2202.74,0.0,50.0
156.902,2201.85,0.0,50.0
156.87,2200.97,0.0,50.0
156.839,2200.09,0.0,50.0
156.808,2199.2,0.0,50.0
156.778,2198.32,0.0,50.0
156.748,2197.43,0.0,50.0
156.719,2196.55,0.0,50.0
156.691,2195.67,0.0,50.0
156.663,2194.78,0.0,50.0
156.636,2193.9,0.0,50.0
156.609,2193.02,0.0,50.0
156.596,2192.58,0.0,50.0
156.57,2191.69,0.0,50.0
156.544,2190.81,0.0,50.0
156.518,2189.92,0.0,50.0
156.493,2189.04,0.0,50.0
156.467,2188.15,0.0,50.0
156.443,2187.27,0.0,50.0
156.418,2186.39,0.0,50.0
156.394,2185.51,0.0,50.0
156.382,2185.06,0.0,50.0
156.358,2184.18,0.0,50.0
156.334,2183.29,0.0,50.0
156.311,2182.41,0.0,50.0
156.287,2181.52,0.0,50.0
156.264,2180.64,0.0,50.0
156.241,2179.75,0.0,50.0
156.218,2178.87,0.0,50.0
156.207,2178.43,0.0,50.0
156.184,2177.54,0.0,50.0
156.161,2176.66,0.0,50.0
156.138,2175.77,0.0,50.0
156.127,2175.33,0.0,50.0
156.104,2174.44,0.0,50.0
156.081,2173.56,0.0,50.0
156.058,2172.68,0.0,50.0
156.047,2172.24,0.0,50.0
156.026,2171.35,0.0,50.0
156.005,2170.47,0.0,50.0
155.984,2169.59,0.0,50.0
155.974,2169.14,0.0,50.0
155.954,2168.26,0.0,50.0
155.936,2167.37,0.0,50.0
155.927,2166.93,0.0,50.0
155.91,2166.05,0.0,50.0
155.894,2165.16,0.0,50.0
155.879,2164.28,0.0,50.0
155.872,2163.83,0.0,50.0
155.859,2162.95,0.0,50.0
155.847,2162.07,0.0,50.0
155.842,2161.62,0.0,50.0
155.832,2160.74,0.0,50.0
155.824,2159.86,0.0,50.0
155.816,2158.97,0.0,50.0
155.813,2158.53,0.0,50.0
155.808,2157.65,0.0,50.0
155.803,2156.77,0.0,50.0
155.802,2156.33,0.0,50.0
155.799,2155.44,0.0,50.0
155.798,2154.56,0.0,50.0
155.798,2154.11,0.0,50.0
155.798,2153.23,0.0,50.0
155.8,2152.34,0.0,50.0
155.801,2151.91,0.0,50.0
155.804,2151.02,0.0,50.0
155.808,2150.14,0.0,50.0
155.811,2149.7,0.0,50.0
155.816,2148.81,0.0,50.0
155.823,2147.93,0.0,50.0
155.827,2147.48,0.0,50.0
155.835,2146.6,0.0,50.0
155.84,2146.16,0.0,50.0
155.85,2145.27,0.0,50.0
155.861,2144.39,0.0,50.0
155.867,2143.95,0.0,50.0
155.879,2143.07,0.0,50.0
155.892,2142.18,0.0,50.0
155.898,2141.74,0.0,50.0
155.911,2140.86,0.0,50.0
155.918,2140.41,0.0,50.0
155.932,2139.53,0.0,50.0
155.946,2138.65,0.0,50.0
155.953,2138.21,0.0,50.0
155.966,2137.32,0.0,50.0
155.98,2136.44,0.0,50.0
155.987,2136,0.0,50.0
156,2135.11,0.0,50.0
156.007,2134.67,0.0,50.0
156.02,2133.79,0.0,50.0
156.026,2133.35,0.0,50.0
156.038,2132.46,0.0,50.0
156.05,2131.58,0.0,50.0
156.056,2131.14,0.0,50.0
156.068,2130.25,0.0,50.0
156.074,2129.81,0.0,50.0
156.085,2128.93,0.0,50.0
156.096,2128.04,0.0,50.0
156.101,2127.6,0.0,50.0
156.111,2126.72,0.0,50.0
156.116,2126.28,0.0,50.0
156.125,2125.39,0.0,50.0
156.134,2124.51,0.0,50.0
156.138,2124.07,0.0,50.0
156.147,2123.18,0.0,50.0
156.151,2122.74,0.0,50.0
156.158,2121.85,0.0,50.0
156.165,2120.97,0.0,50.0
156.168,2120.53,0.0,50.0
156.174,2119.65,0.0,50.0
156.177,2119.21,0.0,50.0
156.183,2118.32,0.0,50.0
156.188,2117.44,0.0,50.0
156.19,2117,0.0,50.0
156.195,2116.11,0.0,50.0
156.197,2115.67,0.0,50.0
156.201,2114.79,0.0,50.0
156.204,2113.9,0.0,50.0
156.206,2113.46,0.0,50.0
156.21,2112.58,0.0,50.0
156.213,2112.14,0.0,50.0
156.218,2111.25,0.0,50.0
156.225,2110.37,0.0,50.0
156.229,2109.93,0.0,50.0
156.238,2109.05,0.0,50.0
156.244,2108.6,0.0,50.0
156.256,2107.72,0.0,50.0
156.271,2106.84,0.0,50.0
156.279,2106.4,0.0,50.0
156.298,2105.51,0.0,50.0
156.308,2105.07,0.0,50.0
156.331,2104.19,0.0,50.0
156.357,2103.31,0.0,50.0
156.37,2102.87,0.0,50.0
156.401,2101.98,0.0,50.0
156.417,2101.54,0.0,50.0
156.453,2100.66,0.0,50.0
156.491,2099.78,0.0,50.0
156.512,2099.34,0.0,50.0
156.555,2098.45,0.0,50.0
156.578,2098.01,0.0,50.0
156.626,2097.13,0.0,50.0
156.651,2096.69,0.0,50.0
156.704,2095.81,0.0,50.0
156.759,2094.93,0.0,50.0
156.788,2094.49,0.0,50.0
156.848,2093.61,0.0,50.0
156.879,2093.17,0.0,50.0
156.944,2092.29,0.0,50.0
